Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
2932,Robinson Crusoe,Daniel Defoe,"Defoe, Daniel",Virginia Woolf,"=""""","=""""",0,3.68,Modern Library,Hardcover,320,2001,1719,,2020/06/14,to-read,to-read (#42),to-read,,,,0,0
52892857,The Color Purple,Alice Walker,"Walker, Alice",,"=""0143135694""","=""9780143135692""",0,4.27,Penguin Books,Paperback,304,2019,1982,,2020/06/14,to-read,to-read (#41),to-read,,,,0,0
536,The Lovely Bones,Alice Sebold,"Sebold, Alice",,"=""""","=""""",4,3.85,Random House,Paperback,327,2006,2002,2008/01/01,2020/03/26,,,read,,,,1,0
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",0,4.02,Vintage International,Paperback,159,1989,1942,,2020/06/14,to-read,to-read (#40),to-read,,,,0,0
149785,The Way We Live Now,Anthony Trollope,"Trollope, Anthony",,"=""1853262552""","=""9781853262555""",0,4.08,WORDSWORTH,Paperback,776,2012,1875,,2020/06/14,to-read,to-read (#39),to-read,,,,0,0
70401,On the Road,Jack Kerouac,"Kerouac, Jack",,"=""0140042598""","=""9780140042597""",0,3.61,Penguin Books,Paperback,307,1976,1957,,2020/06/14,to-read,to-read (#38),to-read,,,,0,0
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude, Dieter Wellershoff, Bruno Goetz, Lev Tolstoj, Léon Tolstoï","=""""","=""""",0,4.09,Vintage,Paperback,964,2012,1878,,2020/06/14,to-read,to-read (#37),to-read,,,,0,0
5659,The Wind in the Willows,Kenneth Grahame,"Grahame, Kenneth",Gillian Avery,"=""0143039091""","=""9780143039099""",0,4.01,Penguin Books,Paperback,197,2005,1908,,2020/06/14,to-read,to-read (#36),to-read,,,,0,0
5845,A Bend in the River,V.S. Naipaul,"Naipaul, V.S.",,"=""0330487140""","=""9780330487146""",0,3.77,Pan MacMillan,Paperback,336,2002,1979,,2020/06/14,to-read,to-read (#35),to-read,,,,0,0
45195,A Passage to India,E.M. Forster,"Forster, E.M.","Oliver Stallybrass, Pankaj Mishra","=""014144116X""","=""9780141441160""",0,3.68,Penguin Books,Paperback,376,2005,1924,,2020/06/14,to-read,to-read (#34),to-read,,,,0,0
18114322,The Grapes of Wrath,John Steinbeck,"Steinbeck, John",,"=""067001690X""","=""9780670016907""",0,4.01,Viking,Hardcover,479,2014,1939,,2020/06/14,to-read,to-read (#33),to-read,,,,0,0
42639871,Siddharta,Hermann Hesse,"Hesse, Hermann",,"=""9502531329""","=""9789502531328""",0,4.07,MEXICANOS UNIDOS,Paperback,152,2000,1922,,2020/06/14,to-read,to-read (#32),to-read,,,,0,0
350,Stranger in a Strange Land,Robert A. Heinlein,"Heinlein, Robert A.",James Warhola,"=""""","=""""",0,3.92,Ace,Paperback,525,1991,1961,,2020/06/14,to-read,to-read (#31),to-read,,,,0,0
17563539,The Egg,Andy Weir,"Weir, Andy",,"=""""","=""""",5,4.22,Andy Weir / Galactanet,ebook,3,2009,2009,2020/03/01,2020/06/11,,,read,"A must read, incredibly short short-story that can change your view on <i>everything</i>.",,,1,0
219205,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, #1)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0345348656""","=""9780345348654""",0,3.72,Del Rey / Ballantine,Mass Market Paperback,480,1989,1977,,2020/06/10,to-read,to-read (#30),to-read,,,,0,0
44659,"Pawn of Prophecy (The Belgariad, #1)",David Eddings,"Eddings, David",,"=""0345468643""","=""9780345468642""",0,4.16,Del Rey,Paperback,304,2004,1982,,2020/06/10,to-read,to-read (#29),to-read,,,,0,0
35232026,The Problem of Cell 13,Jacques Futrelle,"Futrelle, Jacques",,"=""""","=""""",0,3.67,Schooner & Co Publisjing,Kindle Edition,47,2016,1905,,2020/06/08,to-read,to-read (#28),to-read,,,,0,0
93157,The Monk,Matthew Gregory Lewis,"Lewis, Matthew Gregory",,"=""0140436030""","=""9780140436037""",0,3.83,Penguin Classics,Paperback,431,1999,1796,,2020/06/08,to-read,to-read (#27),to-read,,,,0,0
779021,The Happy Prince and Other Tales,Oscar Wilde,"Wilde, Oscar",,"=""0679444734""","=""9780679444732""",0,4.11,Everyman's Library,Hardcover,96,1995,1888,,2020/06/08,to-read,to-read (#26),to-read,,,,0,0
49011,The Bloody Chamber and Other Stories,Angela Carter,"Carter, Angela",,"=""014017821X""","=""9780140178210""",0,3.92,Penguin Books,Paperback,128,1990,1979,,2020/06/08,to-read,to-read (#25),to-read,,,,0,0
14935,Sense and Sensibility,Jane Austen,"Austen, Jane","Ros Ballaster, Джейн Остин, Mobile Classics, Силвия Желева","=""""","=""""",0,4.08,Penguin Books,Paperback,409,2003,1811,,2020/06/08,to-read,to-read (#24),to-read,,,,0,0
50398,Northanger Abbey,Jane Austen,"Austen, Jane",Alfred Mac Adam,"=""1593082649""","=""9781593082642""",0,3.85,Barnes & Noble Classics,Paperback,260,2005,1817,,2020/06/08,to-read,to-read (#23),to-read,,,,0,0
14498,Neil Gaiman's Neverwhere,Mike Carey,"Carey, Mike","Glenn Fabry, Neil Gaiman","=""1401210074""","=""9781401210076""",0,4.29,Vertigo,Paperback,224,2007,1996,,2020/06/08,to-read,to-read (#22),to-read,,,,0,0
2213661,The Graveyard Book,Neil Gaiman,"Gaiman, Neil",Dave McKean,"=""0060530928""","=""9780060530921""",0,4.16,HarperCollins,Hardcover,312,2008,2008,,2020/06/08,to-read,to-read (#21),to-read,,,,0,0
20412722,The Yellow Wallpaper (The Screenplay),Aric Cushing,"Cushing, Aric",,"=""0615769632""","=""9780615769639""",5,3.88,Ascent Releasing,Paperback,166,2013,2013,2020/02/01,2020/06/08,,,read,,,,1,0
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,"=""""","=""""",0,4.12,Random House: Modern Library,Paperback,272,2004,1890,,2020/06/08,to-read,to-read (#20),to-read,,,,0,0
567678,The Wasp Factory,Iain Banks,"Banks, Iain",Zübeyde Abat,"=""0684853159""","=""9780684853154""",0,3.77,Simon & Schuster (NYC),Paperback,184,1998,1984,,2020/06/08,to-read,to-read (#19),to-read,,,,0,0
2865,Girl with a Pearl Earring,Tracy Chevalier,"Chevalier, Tracy",,"=""0452287022""","=""9780452287020""",0,3.93,Plume/Penguin,Paperback,233,2005,1999,,2020/06/08,to-read,to-read (#18),to-read,,,,0,0
43263515,The Monster of Elendhaven,Jennifer Giesbrecht,"Giesbrecht, Jennifer",,"=""125022568X""","=""9781250225689""",0,3.56,Tordotcom,Hardcover,160,2019,2019,,2020/06/08,to-read,to-read (#17),to-read,,,,0,0
22034,"The Godfather (The Godfather, #1)",Mario Puzo,"Puzo, Mario","Robert Thompson, Peter Bart","=""""","=""""",0,4.39,NAL,Paperback,448,2002,1969,,2020/06/08,to-read,to-read (#16),to-read,,,,0,0
175242,"Every Dead Thing (Charlie Parker, #1)",John Connolly,"Connolly, John",,"=""067102731X""","=""9780671027315""",0,3.97,Pocket Books,Mass Market Paperback,467,2000,1999,,2020/06/08,to-read,to-read (#15),to-read,,,,0,0
284440,"Skulduggery Pleasant (Skulduggery Pleasant, #1)",Derek Landy,"Landy, Derek",Tom Percival,"=""0061231150""","=""9780061231155""",0,4.18,HarperCollins,Hardcover,392,2007,2007,,2020/06/08,to-read,to-read (#14),to-read,,,,0,0
12652457,"The Broken Eye (Lightbringer, #3)",Brent Weeks,"Weeks, Brent",,"=""""","=""""",5,4.45,Orbit,Kindle Edition,846,2014,2014,2020/06/06,2020/05/29,,,read,,,,1,0
12499290,"The Blinding Knife (Lightbringer, #2)",Brent Weeks,"Weeks, Brent",,"=""031607991X""","=""9780316079914""",5,4.41,Orbit,Hardcover,671,2012,2012,2020/05/29,2020/03/13,,,read,,,,1,0
45480566,The City of Thieves (Warden of Fál Book 3),Kyle Alexander Romines,"Romines, Kyle Alexander",,"=""""","=""""",5,4.35,,Kindle Edition,333,2019,,2020/05/22,2019/10/02,,,read,Intertwining plot lines consistently surprise. Another interesting adventure for Warden Beringer.,,,1,0
13497991,"The Hydrogen Sonata (Culture, #10)",Iain M. Banks,"Banks, Iain M.",,"=""0356501507""","=""9780356501505""",5,4.20,Orbit,Hardcover,517,2012,2012,2020/05/16,2020/05/03,,,read,"I'm so sad this is the last of the culture series. Banks was such a unique, brilliant author. His death is a true loss to mankind. ",,,1,0
32277642,The King in Yellow,Robert W. Chambers,"Chambers, Robert W.",,"=""153905344X""","=""9781539053446""",0,3.55,Createspace Independent Publishing Platform,Paperback,224,2016,1895,,2020/05/12,to-read,to-read (#13),to-read,,,,0,0
4224060,The Element: How Finding Your Passion Changes Everything,Ken Robinson,"Robinson, Ken",Lou Aronica,"=""0670020478""","=""9780670020478""",3,3.86,Viking Books,Hardcover,288,2009,2009,2020/05/03,2020/05/01,,,read,"First half is fairly enlightening, second half felt rehashed. Worth reading, especially the audiobook.",,,1,0
36716081,Hydrogen Storage: Based on Hydrogenation and Dehydrogenation Reactions of Small Molecules,Thomas Zell,"Zell, Thomas",,"=""3110536420""","=""9783110536423""",0,0.0,De Gruyter,Kindle Edition,393,2019,,,2020/05/02,to-read,to-read (#12),to-read,,,,0,0
7937744,"Surface Detail (Culture, #9)",Iain M. Banks,"Banks, Iain M.",,"=""0316123404""","=""9780316123402""",4,4.26,Orbit/Hachette Book Group ,Hardcover,627,2010,2010,2020/05/01,2020/04/12,,,read,Banks astounds me with his writing ability and imaginative world (or universe) building.,,,1,0
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",0,4.36,Vintage,Paperback,512,2015,2011,,2020/04/26,to-read,to-read (#11),to-read,,,,0,0
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Susan Massotty, Γιάννης Θωμόπουλος, Barbara Mooyaart-Doubleday, Otto H. Frank, Mirjam Pressler","=""""","=""""",0,4.19,Bantam,Mass Market Paperback,283,1993,1947,,2020/04/23,to-read,to-read (#10),to-read,,,,0,0
4406,East of Eden,John Steinbeck,"Steinbeck, John",,"=""0142000655""","=""9780142000656""",0,4.41,Penguin Books,Paperback,601,2002,1952,,2020/04/15,to-read,to-read (#9),to-read,,,,0,0
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",5,4.42,Ballantine Books,Hardcover,384,2014,2011,2020/04/12,2020/01/09,,,read,Gripping and visceral.,,,1,0
19486421,"Skin Game (The Dresden Files, #15)",Jim Butcher,"Butcher, Jim",,"=""0451464397""","=""9780451464392""",4,4.56,Roc,Hardcover,464,2014,2014,2019/12/31,2018/09/21,,,read,"Probably the best in the series, which is refreshing after the last two books not being as good as I'd hoped. I feel like Butcher got back into his groove, and Michael is always such a great character. ",,,1,0
12216302,"Cold Days (The Dresden Files, #14)",Jim Butcher,"Butcher, Jim",,"=""0451464400""","=""9780451464408""",3,4.48,Penguin Group (USA),Hardcover,515,2012,2012,2019/12/27,2018/09/21,,,read,,,,1,0
43685238,"Until the End of Time: Mind, Matter, and Our Search for Meaning in an Evolving Universe",Brian Greene,"Greene, Brian",,"=""""","=""""",4,4.03,Allen Lane,Hardcover,384,2020,2020,2020/03/26,2020/03/11,,,read,Wasn't sure at first but really began to enjoy it from chapter 2.,,,1,0
25905786,Primer to Analysis of Genomic Data Using R (Use R!),Cedric Gondro,"Gondro, Cedric",,"=""3319144758""","=""9783319144757""",5,4.33,Springer,Kindle Edition,286,2015,2015,2020/03/12,2020/03/12,,,read,,,,1,0
23878688,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,"Chapman, Gary",,"=""""","=""""",3,4.27,Northfield Publishing,Kindle Edition,232,2014,1990,2020/03/10,2020/03/06,,,read,"Full of useful information from an opinionated and unscientific viewpoint. The lack of LGBT-friendly viewpoints is disappointing, and the only sources referenced are the Bible. <br/><br/>Still useful information but take with a grain of salt and be sure to pick the parts that are useful to you and your relationship, and disregard the rest. ",,,1,0
7165300,"The Black Prism (Lightbringer, #1)",Brent Weeks,"Weeks, Brent",,"=""0316075558""","=""9780316075558""",5,4.23,Orbit,Hardcover,629,2010,2010,2020/03/06,2020/02/27,,,read,,,,1,0
168668,Catch-22,Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",3,3.99,Simon & Schuster ,Paperback,453,2004,1961,2020/02/26,2019/07/07,,,read,,,,1,0
12016,"Look to Windward (Culture, #7)",Iain M. Banks,"Banks, Iain M.",,"=""0743421922""","=""9780743421928""",5,4.22,Pocket Books/Simon & Schuster (NY),Paperback,496,2002,2000,2020/02/16,2020/02/07,,,read,The sheer immensity of complex civilisation scale sci fi Banks can produce keeps melting my mind. That ending is a terrifying view of what the culture can really do when it sets its Minds (capital intended) to it.,true,,1,0
886066,"Matter (Culture, #8)",Iain M. Banks,"Banks, Iain M.",,"=""1841494186""","=""9781841494180""",4,4.10,Orbit,Paperback,593,2008,2008,2020/02/07,2020/02/07,,,read,,,,1,0
5907,"The Hobbit (The Lord of the Rings, #0)",J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin","=""""","=""""",3,4.29,Houghton Mifflin,Paperback,366,2002,1937,2020/01/27,2020/01/23,,,read,,,,1,0
11588,"The Shining (The Shining, #1)",Stephen King,"King, Stephen",,"=""0450040186""","=""9780450040184""",5,4.27,New English Library (Hodder & Stoughton) ,Paperback,497,1980,1977,2020/01/22,2020/01/08,,,read,,,,1,0
8058301,"Ghost Story (The Dresden Files, #13)",Jim Butcher,"Butcher, Jim",James Marsters,"=""045146379X""","=""9780451463791""",3,4.25,Roc Hardcover,Hardcover,481,2011,2011,2019/12/16,2018/09/21,,,read,"The ending was fantastic. The rest of it was so so. Probably my least favourite of the series, but still overall a good read.",,,1,0
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,"=""""","=""""",4,3.88,Penguin,Paperback,368,1995,1955,2004/01/01,2015/04/21,,,read,,,,2,0
7779059,"Side Jobs (The Dresden Files, #12.5)",Jim Butcher,"Butcher, Jim",,"=""045146365X""","=""9780451463654""",5,4.25,Roc,Hardcover,418,2010,2010,2019/12/07,2019/12/02,,,read,,,,1,0
43549293,The Wrath of Lords,Kyle Alexander Romines,"Romines, Kyle Alexander",,"=""1793952442""","=""9781793952448""",0,4.07,Independently published,Paperback,274,2019,,,2019/10/02,to-read,to-read (#8),to-read,,,,0,0
41033158,"The Wandering Inn: Book 1 (The Wandering Inn, #1)",Pirateaba,"Pirateaba, Pirateaba",,"=""""","=""""",2,4.29,,Kindle Edition,1235,2018,2018,2019/11/27,2019/11/27,,,read,"I listened to this on audible. I enjoyed the world building but the narrator's voice grated, it was tough to get through, and the main character is useless. Just whiney and irritating. I really wanted to like this novel as I enjoyed the interesting concepts it explores.",,,1,0
31554413,"The Boy on the Bridge (The Girl With All the Gifts, #2)",M.R. Carey,"Carey, M.R.",,"=""0316300330""","=""9780316300339""",3,3.96,Orbit,Hardcover,400,2017,2017,2019/11/23,2019/08/23,,,read,"Not as enjoyable as the first, but still worth reading if you want more of the girl with all the gifts.",,,1,0
6585201,"Changes (The Dresden Files, #12)",Jim Butcher,"Butcher, Jim",,"=""045146317X""","=""9780451463173""",4,4.50,Roc,Hardcover,438,2010,2010,2019/11/15,2018/09/21,,,read,,,,1,0
3475161,"Turn Coat (The Dresden Files, #11)",Jim Butcher,"Butcher, Jim",,"=""0451462564""","=""9780451462565""",5,4.44,Roc,Hardcover,420,2009,2009,2019/11/07,2018/09/21,,,read,,,,1,0
6288,The Road,Cormac McCarthy,"McCarthy, Cormac",,"=""0307265439""","=""9780307265432""",4,3.99,Alfred A. Knopf,Hardcover,241,2006,2006,2019/11/01,2019/11/01,,,read,Depressing but overall enjoyable tale of the relationship between a father and son in a desolate ashen world.,,,1,0
927979,"Small Favor (The Dresden Files, #10)",Jim Butcher,"Butcher, Jim",,"=""0451461894""","=""9780451461896""",5,4.43,Roc,Hardcover,423,2008,2008,2019/10/26,2018/09/21,,,read,,,,1,0
13079982,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""""","=""""",2,3.97,Simon & Schuster,Kindle Edition,194,2011,1953,2019/10/15,2019/10/12,,,read,,,,1,0
6192,Disgrace,J.M. Coetzee,"Coetzee, J.M.",,"=""0143036378""","=""9780143036371""",2,3.85,Penguin Books,Paperback,220,2005,1999,2008/11/28,2019/10/13,,,read,,,,1,0
45011457,The Blood of Kings (Warden of Fál Book 2),Kyle Alexander Romines,"Romines, Kyle Alexander",,"=""""","=""""",5,4.46,,Kindle Edition,402,2019,,2019/10/09,2019/10/01,,,read,,,,1,0
21483760,"Spell or High Water (Magic 2.0, #2)",Scott  Meyer,"Meyer, Scott",,"=""1477823484""","=""9781477823484""",5,4.04,47North,Paperback,431,2014,2014,2019/09/26,2019/09/25,,,read,,,,1,0
91475,"White Night (The Dresden Files, #9)",Jim Butcher,"Butcher, Jim",,"=""0451461401""","=""9780451461407""",5,4.38,Roc Hardcover,Hardcover,407,2007,2007,2019/09/06,2018/09/21,,,read,,,,1,0
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,"=""0142000671""","=""9780142000670""",5,3.88,Penguin Books,Paperback,107,2002,1937,2019/08/10,2019/08/07,,,read,"Short and impactful. Wow, this leaves an impression. True literary classic. ",,,1,0
89717,The Haunting of Hill House,Shirley Jackson,"Jackson, Shirley",,"=""0143039989""","=""9780143039983""",1,3.82,Penguin Classics,Paperback,182,2006,1959,2019/08/20,2019/08/19,,,read,,,,1,0
17235026,"The Girl with All the Gifts (The Girl With All the Gifts, #1)",M.R. Carey,"Carey, M.R.",,"=""0356500152""","=""9780356500157""",5,3.95,Orbit ,Paperback,461,2014,2014,2019/08/24,2019/08/23,,,read,,,,1,0
64732,"The Forge of God (Forge of God, #1)",Greg Bear,"Bear, Greg",,"=""0765301075""","=""9780765301079""",3,3.87,Tor Books,Paperback,474,2001,1987,2019/08/05,2019/07/07,,,read,,,,1,0
23013953,Gut: The Inside Story of Our Body's Most Underrated Organ,Giulia Enders,"Enders, Giulia",Jill Enders,"=""1771641495""","=""9781771641494""",0,4.07,Greystone Books,Paperback,273,2015,2014,,2019/07/15,to-read,to-read (#7),to-read,,,,0,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",4,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,2019/07/07,2018/12/05,,,read,,,,1,0
54270,Mein Kampf,Adolf Hitler,"Hitler, Adolf","Ralph Manheim, Serpil Yener","=""0395083621""","=""9780395083628""",0,3.18,Houghton Mifflin Company,Paperback,384,1973,1925,,2019/07/07,to-read,to-read (#6),to-read,,,,0,0
53013,Winged Victory,V.M. Yeates,"Yeates, V.M.",,"=""1904010652""","=""9781904010654""",0,4.21,Casemate Publishers,Paperback,456,2004,1934,,2019/07/06,to-read,to-read (#5),to-read,,,,0,0
4948826,Sum: Forty Tales from the Afterlives,David Eagleman,"Eagleman, David",,"=""0307377342""","=""9780307377340""",0,4.13,Pantheon,Hardcover,110,2009,2009,,2019/07/05,to-read,to-read (#4),to-read,,,,0,0
77197,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,"Hobb, Robin",,"=""055357339X""","=""9780553573398""",0,4.18,Spectra Books,Mass Market Paperback,435,1996,1995,,2019/07/05,to-read,to-read (#3),to-read,,,,0,0
216351,"Idlewild (Idlewild, #1)",Nick Sagan,"Sagan, Nick",,"=""0553815970""","=""9780553815979""",0,3.80,Bantam,Hardcover,275,2004,2003,,2019/07/05,to-read,to-read (#2),to-read,,,,0,0
