Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,read_dates,genres,n_ratings
41943076,"Siphon (A Touch of Power, #1)",Jay Boyce,"Boyce, Jay",,"=""1950914461""","=""9781950914463""",0,4.25,Mountaindale Press,Kindle Edition,352,2018,2018,,2022/09/28,to-read,to-read (#260),to-read,,,,0,0,,Litrpg|152;Fantasy|98;Lit Rpg|22;Isekai|18;Kindle Unlimited|17,3116
50523477,"The Jasmine Throne (The Burning Kingdoms, #1)",Tasha Suri,"Suri, Tasha",,"=""0356515648""","=""9780356515649""",0,4.13,Orbit,Paperback,533,2021,2021,,2022/09/26,to-read,to-read (#259),to-read,,,,0,0,,Fantasy|4777;Sapphic|936;Lgbtq|918;Lgbt|824;Queer|728;Romance|554,28232
40275288,"The Priory of the Orange Tree (The Roots of Chaos, #1)",Samantha    Shannon,"Shannon, Samantha",,"=""1408883457""","=""9781408883457""",0,4.19,Bloomsbury Publishing,ebook,848,2019,2019,,2022/09/26,to-read,to-read (#258),to-read,,,,0,0,,Fantasy|17410;Books I Own|2549;Fiction|2069;Lgbtq|2030,216645
325785,"Capital: A Critique of Political Economy, Volume 1",Karl Marx,"Marx, Karl","Ben Fowkes, Ernest Mandel","=""0140445684""","=""9780140445688""",0,4.28,Penguin Classics,Paperback,1152,1992,1867,,2022/09/22,to-read,to-read (#257),to-read,,,,0,0,,Philosophy|770;Economics|733;Politics|501;Non Fiction|421;Marxism|251;History|209;Theory|178;Nonfiction|171;Classics|156;Sociology|107;Political Economy|95;Political|82,12423
56644452,"Curious Beginnings (Salvos, #1)",V.A. Lewis,"Lewis, V.A.",,"=""""","=""""",0,4.30,Melas Delta,Kindle Edition,373,2021,2021,,2022/09/19,to-read,to-read (#256),to-read,,,,0,0,,Litrpg|72;Fantasy|53;Lit Rpg|10;Demons|9;Magic|8,1856
53056353,Soldiers of Science: An Interview with Dr. Anthony Fauci,Alan Alda,"Alda, Alan",Anthony S. Fauci,"=""""","=""""",0,4.15,Audible Original,Audiobook,,2020,2020,,2022/09/18,to-read,to-read (#255),to-read,,,,0,0,,Audible|19;Science|15;Non Fiction|15;Nonfiction|11;Health|7;Audio|6;Audiobooks|5;Biography|3;Medical|3;Medicine|3;History|3;Audible Originals|3;Public Health|2;Series|2;Politics|2;Audible Plus|2;My Audible Library|2;Audible Original Freebie|2;Audio Books|2,233
56268863,The Book of Hope: A Survival Guide for Trying Times,Jane Goodall,"Goodall, Jane","Douglas Abrams, Gail Hudson","=""1250784093""","=""9781250784094""",0,4.19,Celadon Books,Hardcover,272,2021,2021,,2021/12/10,abandoned,abandoned (#20),abandoned,,,,0,0,,Non Fiction|693;Nonfiction|352;Nature|176;Science|171;Memoir|130;Environment|121;Audiobooks|85;Self Help|77;Philosophy|71,14832
38355098,Dry,Neal Shusterman,"Shusterman, Neal",Jarrod Shusterman,"=""1481481967""","=""9781481481960""",3,4.02,Simon & Schuster Books for Young Readers,Hardcover,390,2018,2018,2022/08/25,2022/06/25,,,read,,,,1,0,"2022-08-23,2022-08-25",Young Adult|1254;Ya|745;Dystopian|732;Dystopia|496;Science Fiction|437;Fiction|416;Sci Fi|365;Books I Own|249;Audiobooks|230;Survival|166;Contemporary|129,47520
97412,On the Shortness of Life: Life Is Long if You Know How to Use It (Penguin Great Ideas),Seneca,"Seneca, Seneca",C.D.N. Costa,"=""0143036327""","=""9780143036326""",2,4.18,Penguin Books,Paperback,106,2005,49,2022/09/16,2022/09/16,,,read,"""Do as I say, not as I do"" feels to apply to Seneca. His ideas are sound but feel disingenuous coming from him. It's very easy to write well about yourself, but that pales compared to what others say of you. Then, to go on and speak about how one should live their life, as if you're a paragon of stoic values, is shallow.<br/><br/>I'll stick to Epictetus and Aurelius.",,,1,0,"2022-04-10,2022-09-16",Philosophy|3138;Non Fiction|922;Classics|571;Stoicism|428,37196
44890081,My Dark Vanessa,Kate Elizabeth Russell,"Russell, Kate Elizabeth",,"=""006294150X""","=""9780062941503""",5,4.10,William Morrow,Hardcover,373,2020,2020,2022/09/16,2022/09/09,,,read,,,,1,0,"2022-09-13,2022-09-16",Fiction|4181;Contemporary|2346;Books I Own|1194;Literary Fiction|925;Audiobooks|814;Adult|744;Thriller|638;Dark|548;Dark Academia|533;Mental Health|476;Book Club|472;To Buy|453,345766
2272880,The Drunkard's Walk: How Randomness Rules Our Lives,Leonard Mlodinow,"Mlodinow, Leonard",,"=""0375424040""","=""9780375424045""",5,3.95,Pantheon Books,Hardcover,252,2008,2008,2022/09/16,2022/05/09,,,read,An excellent read which I will encourage anyone with a scientific leaning to read.,,,1,0,"2022-05-23,2022-09-16",Non Fiction|973;Science|854;Nonfiction|418;Psychology|295;Math|223;Mathematics|194;Economics|118,23279
52741293,Shuggie Bain,Douglas   Stuart,"Stuart, Douglas",,"=""0802148042""","=""9780802148049""",4,4.31,Grove Press,Hardcover,430,2020,2020,2022/09/13,2021/05/12,,,read,,,,1,0,"2022-09-07,2022-09-13",Fiction|2099;Historical Fiction|817;Book Club|458;Literary Fiction|374;Booker Prize|349;Scotland|335;Lgbtq|313;Books I Own|309;Lgbt|294;Contemporary|279;Queer|249;Audiobooks|244,158082
2647501,Good Morning Comrades,Ondjaki,"Ondjaki, Ondjaki",Stephen Henighan,"=""1897231407""","=""9781897231401""",0,3.86,Biblioasis,Paperback,128,2008,2003,,2022/09/08,to-read,to-read (#254),to-read,,,,0,0,,Angola|46;Africa|40;Around The World|32;Fiction|25;Around The World In 80 Books|19;Historical Fiction|14;African Literature|12;African|7;War|6;E Book|5;Books Around The World|5;Translated|5,1004
7575268,An Unfinished Business,Boualem Sansal,"Sansal, Boualem",Frank Wynne,"=""1408800179""","=""9781408800171""",0,3.80,Bloomsbury Publishing PLC,Hardcover,239,2010,2008,,2022/09/08,to-read,to-read (#253),to-read,,,,0,0,,Fiction|34;Algeria|27;Africa|12;France|10;Middle East|9;Around The World|8;French|8;Europa Editions|8;Historical Fiction|7;Translated|6;Non Fiction|5;Holocaust|5;Literature|4;Francais|4;Roman|4;Europa|4;21St Century|4;African Literature|4,931
797635,The Palace of Dreams,Ismail Kadare,"Kadare, Ismail",,"=""1559704160""","=""9781559704168""",0,3.97,Arcade Publishing,Paperback,208,1998,1981,,2022/09/08,to-read,to-read (#252),to-read,,,,0,0,,Fiction|169;Fantasy|45;Dystopia|36;Albanian|35;Around The World|34;Literature|27;Classics|25;Balkans|25;Albanian Literature|20;Translated|19;Novel|18;Europe|18;Novels|17;Dystopian|17,4915
38619,"Magic Bites (Kate Daniels, #1)",Ilona Andrews,"Andrews, Ilona",,"=""""","=""""",0,4.06,Ace,Mass Market Paperback,261,2007,2007,,2021/08/23,abandoned,abandoned (#19),abandoned,,,,0,0,,Urban Fantasy|5170;Fantasy|4582;Paranormal|2390;Romance|1220;Magic|1201;Vampires|1162;Paranormal Romance|712;Fiction|634;Shifters|591;Adult|584,127378
25733573,Reasons to Stay Alive,Matt Haig,"Haig, Matt",,"=""0143128728""","=""9780143128724""",5,4.07,Penguin Life,Paperback,256,2016,2015,2022/09/07,2022/09/06,,,read,,,,1,0,"2022-09-06,2022-09-07",Non Fiction|3119;Mental Health|1072;Self Help|1008;Nonfiction|1000;Memoir|823;Psychology|753,99850
32191710,Astrophysics for People in a Hurry,Neil deGrasse Tyson,"Tyson, Neil deGrasse",,"=""0393609391""","=""9780393609394""",0,4.08,W. W. Norton & Company,Hardcover,223,2017,2017,,2022/06/22,abandoned,abandoned (#18),abandoned,,,,0,0,,Science|6567;Non Fiction|6359;Nonfiction|2956;Audiobooks|1158;Physics|752,183717
29475447,"A Closed and Common Orbit (Wayfarers, #2)",Becky  Chambers,"Chambers, Becky",,"=""1473621445""","=""9781473621442""",5,4.37,Hodder & Stoughton,Hardcover,365,2016,2016,2022/09/05,2022/08/21,,,read,An endearing book that only got more enjoyable as the characters grew on me.,,,1,0,"2022-09-03,2022-09-05",Sci Fi|2926;Science Fiction|2714;Fiction|955;Scifi|722;Series|341;Space Opera|338;Audiobooks|326,74781
42843892,Rise of the Forgotten: The Sword of Dragons Book 1,Jon Wasik,"Wasik, Jon",,"=""""","=""""",0,4.22,,Kindle Edition,304,2018,2015,,2022/09/05,to-read,to-read (#251),to-read,,,,0,0,,1_Fantasy_Timetra<Br/>Vel_Steampunk|1;Kindle Books|1;E Book|1;Currently Own|1;Fantasy|1,23
48501084,"Ember (Awaken Online: Tarot, #1)",Travis Bagwell,"Bagwell, Travis",,"=""""","=""""",4,4.51,,Kindle Edition,447,2019,2019,2022/09/01,2022/08/30,,,read,,,,1,0,"2022-08-30,2022-09-01",Litrpg|112;Fantasy|67;Audible|23;Lit Rpg|16;Awaken Online|15;Fiction|12;Science Fiction|12,3910
33253215,The Heart's Invisible Furies,John Boyne,"Boyne, John",,"=""""","=""""",5,4.51,Hogarth Press,Hardcover,582,2017,2017,2022/08/29,2022/06/25,,,read,"A beautiful and tragic tale, a true reflection of life.",,,1,0,"2022-08-22,2022-08-29",Historical Fiction|2055;Fiction|2003;Book Club|726;Lgbt|557;Lgbtq|535;Botm|472;Ireland|468;Historical|403;Books I Own|397;Literary Fiction|326;Audiobooks|270;Contemporary|209;Queer|208,169541
36506729,"Dungeon Lord (The Wraith's Haunt, #1)",Hugo Huesca,"Huesca, Hugo",,"=""""","=""""",0,3.99,,Kindle Edition,334,2017,2017,,2022/08/27,to-read,to-read (#250),to-read,,,,0,0,,Litrpg|227;Fantasy|132;Lit Rpg|30;Audible|28,3819
41059439,The Commander's Tale (Limitless Lands #1),Dean Henegar,"Henegar, Dean",Gianpiero Mangialardi,"=""""","=""""",0,4.31,,Kindle Edition,246,2018,,,2022/08/27,to-read,to-read (#249),to-read,,,,0,0,,Litrpg|164;Fantasy|41;Lit Rpg|18,2991
56210501,"Apocalypse: Generic System (Systems of the Apocalypse, #1)",Macronomicon,"Macronomicon, Macronomicon",,"=""""","=""""",0,4.41,,Kindle Edition,379,2020,2020,,2022/08/27,to-read,to-read (#248),to-read,,,,0,0,,Litrpg|119;Fantasy|60;Lit Rpg|16;Kindle Unlimited|12,4064
48915911,"Vainqueur the Dragon (Vainqueur the Dragon, #1)",Maxime J. Durand,"Durand, Maxime J.",,"=""""","=""""",0,4.18,,Kindle Edition,515,2019,2019,,2022/08/27,to-read,to-read (#247),to-read,,,,0,0,,Litrpg|85;Fantasy|78;Dragons|23;Humor|11;Comedy|11,1668
38739408,"Ritualist (The Completionist Chronicles, #1)",Dakota Krout,"Krout, Dakota",,"=""1950914135""","=""9781950914135""",0,4.31,Mountaindale Press,Kindle Edition,392,2018,2018,,2022/08/27,to-read,to-read (#246),to-read,,,,0,0,,Litrpg|490;Fantasy|346;Lit Rpg|85;Audible|70;Kindle Unlimited|54,14473
57065516,The Perfect Run,Maxime J. Durand,"Durand, Maxime J.",,"=""""","=""""",0,4.35,,Kindle Edition,667,2021,2021,,2022/08/27,to-read,to-read (#245),to-read,,,,0,0,,Fantasy|76;Sci Fi|40;Science Fiction|40;Litrpg|38;Fiction|28;Time Travel|22;Superheroes|22;Urban Fantasy|19;Progression Fantasy|15;Superhero|14;Scifi|13;Time Loop|13;Audible|12;Post Apocalyptic|12;Humor|9;Abandoned|8,3104
59661342,Mother of Learning: ARC 1,Domagoj Kurmaić,"Kurmaić, Domagoj",,"=""1955252092""","=""9781955252096""",0,4.48,"Wraithmarked Creative, LLC",Kindle Edition,644,2021,2021,,2022/08/27,to-read,to-read (#244),to-read,,,,0,0,,Fantasy|448;Progression Fantasy|59;Litrpg|52;Time Travel|52;Fiction|49,9033
135048,The Life and Loves of a She Devil,Fay Weldon,"Weldon, Fay",,"=""0340589353""","=""9780340589359""",0,3.76,Trafalgar Square,Paperback,256,1995,1983,,2022/08/25,to-read,to-read (#243),to-read,,,,0,0,,Fiction|200;Feminism|45;Humor|32;Contemporary|29;Classics|27;Humour|21;Feminist|21,5903
19288043,Gone Girl,Gillian Flynn,"Flynn, Gillian",,"=""""","=""""",4,4.14,Broadway Books,Paperback,415,2014,2012,2022/08/22,2020/06/08,,,read,,,,1,0,"2022-08-14,2022-08-22",Fiction|14051;Mystery|11989;Thriller|10112;Book Club|4877;Books I Own|4014;Mystery Thriller|3510;Crime|3068;Suspense|2471;Contemporary|2357;Adult|1924;Thrillers|1554;Audiobooks|1515,3148690
22733729,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky  Chambers,"Chambers, Becky",,"=""1500453307""","=""9781500453305""",5,4.18,CreateSpace Independent Publishing Platform ,Paperback,518,2014,2014,2022/08/20,2021/07/14,,,read,"The first chunk of this book felt childish and silly due to the characters initial presentation. I was dreading reading on.<br/><br/>Now at the end, I adored this book. What a wonderful universe, what endearing multifaceted characters, what a novel sci fi story.",,,1,0,"2022-08-15,2022-08-20",Sci Fi|7124;Science Fiction|6023;Fiction|2361;Scifi|1556;Lgbtq|1067;Lgbt|978;Queer|886;Space Opera|863;Fantasy|738,154175
20690973,The Crusader Road (Pathfinder Tales),Michael A. Stackpole,"Stackpole, Michael A.",,"=""1601256574""","=""9781601256577""",0,3.80,"Paizo Publishing, LLC",Mass Market Paperback,395,2014,2014,,2022/08/16,to-read,to-read (#242),to-read,,,,0,0,,Fantasy|24;Pathfinder|19;Pathfinder Tales|14;Fiction|3,202
18853239,The Redemption Engine (Pathfinder Tales),James L. Sutter,"Sutter, James L.",,"=""1601256183""","=""9781601256188""",0,4.11,"Paizo Publishing, LLC",Mass Market Paperback,520,2014,2014,,2022/08/16,to-read,to-read (#241),to-read,,,,0,0,,Fantasy|35;Pathfinder|19;Pathfinder Tales|12;Fiction|6,274
17688971,King of Chaos (Pathfinder Tales),Dave Gross,"Gross, Dave",,"=""1601255586""","=""9781601255587""",0,3.96,Paizo Inc.,Mass Market Paperback,400,2013,2013,,2022/08/16,to-read,to-read (#240),to-read,,,,0,0,,Fantasy|32;Pathfinder|24;Pathfinder Tales|12;Fiction|4,252
23848008,Beyond the Pool of Stars (Pathfinder Tales #29),Howard Andrew Jones,"Jones, Howard Andrew",,"=""0765374536""","=""9780765374530""",0,3.83,Tor Books,Paperback,368,2015,2015,,2022/08/16,to-read,to-read (#239),to-read,,,,0,0,,Fantasy|20;Pathfinder|14;Pathfinder Tales|8;Tie In|2;To Listen|2;Audio Wanted|2;Fiction|2;Pathfinder Novels|2;Sword And Sorcery|2;Physical Book|2,161
13175620,City of the Fallen Sky (Pathfinder Tales),Tim Pratt,"Pratt, Tim",,"=""1601254180""","=""9781601254184""",0,3.88,"Paizo Publishing, LLC",Mass Market Paperback,365,2012,2012,,2022/08/16,to-read,to-read (#238),to-read,,,,0,0,,Fantasy|42;Pathfinder|30;Pathfinder Tales|12;Fiction|8;Rpg|6,354
16231053,Liar's Blade (Pathfinder Tales),Tim Pratt,"Pratt, Tim",,"=""1601255152""","=""9781601255150""",0,4.05,"Paizo Publishing, LLC",Mass Market Paperback,400,2013,2013,,2022/08/16,to-read,to-read (#237),to-read,,,,0,0,,Fantasy|46;Pathfinder|26;Pathfinder Tales|14;Fiction|6,429
17131833,Pirate's Honor (Pathfinder Tales),Chris A. Jackson,"Jackson, Chris A.",,"=""1601255233""","=""9781601255235""",0,3.81,"Paizo Publishing, LLC",Mass Market Paperback,464,2013,2013,,2022/08/16,to-read,to-read (#236),to-read,,,,0,0,,Fantasy|36;Pathfinder|26;Pathfinder Tales|14;Fiction|5,257
15894438,Queen of Thorns (Pathfinder Tales),Dave Gross,"Gross, Dave",,"=""1601254636""","=""9781601254634""",0,4.11,"Paizo Publishing, LLC",Mass Market Paperback,432,2012,2012,,2022/08/16,to-read,to-read (#235),to-read,,,,0,0,,Fantasy|52;Pathfinder|28;Pathfinder Tales|11;Fiction|9,361
12020272,Death's Heretic (Pathfinder Tales),James L. Sutter,"Sutter, James L.",,"=""1601253699""","=""9781601253699""",0,3.81,"Paizo Publishing, LLC",Mass Market Paperback,385,2011,2011,,2022/08/16,to-read,to-read (#234),to-read,,,,0,0,,Fantasy|97;Pathfinder|31;Audible|17;Pathfinder Tales|16,721
12183815,"Brief Cases (The Dresden Files, #15.1)",Jim Butcher,"Butcher, Jim",,"=""0451492129""","=""9780451492128""",4,4.40,Ace,ebook,516,2018,2018,2022/08/14,2022/08/08,,,read,,,,1,0,"2022-08-11,2022-08-14",Fantasy|981;Urban Fantasy|692;Short Stories|256;Fiction|209;Dresden Files|168;Audiobooks|116;Paranormal|112;Mystery|111,21291
43360051,Christmas Eve (The Dresden Files #17.2),Jim Butcher,"Butcher, Jim",,"=""""","=""""",5,4.35,Jim Butcher,ebook,10,2018,2018,2022/01/01,2022/08/08,,,read,,,,1,0,",2022-01-01",Fantasy|145;Urban Fantasy|139;Short Stories|49;Dresden Files|34;Fiction|33;Magic|25;Short Story|23;Jim Butcher|20;Series|20;Paranormal|18,2673
23106013,"Battle Ground (The Dresden Files, #17)",Jim Butcher,"Butcher, Jim",,"=""0593199308""","=""9780593199305""",4,4.42,Ace,Hardcover,418,2020,2020,2022/08/11,2022/08/08,,,read,,,,1,0,"2022-08-08,2022-08-11",Fantasy|1637;Urban Fantasy|1072;Fiction|345;Dresden Files|281;Paranormal|169;Magic|169,42812
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu","Ken Liu, Cixin Liu","=""""","=""""",5,4.09,Tor Books,Hardcover,472,2014,2006,2022/08/09,2021/10/16,,,read,,,,1,0,"2022-07-28,2022-08-09",Sci Fi|10076;Science Fiction|9053;Fiction|5683;Scifi|2310,372486
2223967,"The Sum of All Men (Runelords, #1)",David Farland,"Farland, David",,"=""1841495603""","=""9781841495606""",0,3.77,Orbit,Paperback,614,2007,1998,,2021/11/03,abandoned,abandoned (#17),abandoned,,,,0,0,,Fantasy|1389,19349
60177373,Fairy Tale,Stephen King,"King, Stephen",,"=""1668002175""","=""9781668002179""",0,4.11,Scribner,Hardcover,599,2022,2022,,2022/08/06,to-read,to-read (#233),to-read,,,,0,0,,Fantasy|5574;Stephen King|1738;Fiction|1694;Horror|1519;Books I Own|729;Audiobooks|720,255248
24929067,"Forging Divinity (The War of Broken Mirrors, #1)",Andrew Rowe,"Rowe, Andrew",Jessica Richards,"=""1505886554""","=""9781505886559""",4,3.91,CreateSpace Independent Publishing Platform,Paperback,295,2015,2015,2022/07/27,2022/06/27,,,read,,,,1,0,"2022-07-22,2022-07-27",Fantasy|378;Audible|58,6454
8049273,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,"Greene, Brian",,"=""039333810X""","=""9780393338102""",0,4.09,W. W. Norton & Company,Paperback,464,2010,1999,,2022/07/22,to-read,to-read (#232),to-read,,,,0,0,,Science|4590;Non Fiction|1931;Physics|1244;Nonfiction|822,98410
12617,Manufacturing Consent: The Political Economy of the Mass Media,Edward S. Herman,"Herman, Edward S.",Noam Chomsky,"=""0375714499""","=""9780375714498""",0,4.24,Pantheon,Paperback,412,2002,1988,,2022/07/22,to-read,to-read (#231),to-read,,,,0,0,,Politics|1839;Non Fiction|1542;Nonfiction|655;History|494;Philosophy|403;Sociology|269;Media|241;Economics|192,21174
58063219,"Soulbrand (Weapons and Wielders, #3)",Andrew Rowe,"Rowe, Andrew",,"=""""","=""""",5,4.46,,Kindle Edition,744,2021,2021,2022/07/22,2021/09/26,,,read,,,,1,0,"2022-06-22,2022-07-22",Fantasy|98;Audible|13;Magic|12,3036
50773748,A Curious History of Sex,Kate  Lister,"Lister, Kate",,"=""""","=""""",0,4.17,Unbound,Kindle Edition,353,2020,2020,,2022/07/18,to-read,to-read (#230),to-read,,,,0,0,,Non Fiction|647;History|375;Nonfiction|257;Feminism|99;Audiobooks|75;Sexuality|69,6663
6088007,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",,"=""""","=""""",2,3.89,Ace,Kindle Edition,268,2007,1984,2022/01/01,2021/07/27,,,read,,,,1,0,",2022-01-01",Science Fiction|8349;Sci Fi|7893;Fiction|4591;Cyberpunk|3120;Scifi|1841;Classics|884,332644
46756,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",4,4.01,Anchor Books,Paperback,389,2004,2003,2022/07/06,2021/04/15,,,read,,,,1,0,"2022-06-30,2022-07-06",Fiction|4828;Science Fiction|3866;Sci Fi|3276;Dystopia|2373;Dystopian|2270;Post Apocalyptic|984;Fantasy|915;Scifi|703;Books I Own|602;Canadian|548;Book Club|541;Speculative Fiction|539,270111
